ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.12619300827394897	-0.016339440097437256
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	0.2497479949636452	0.13320638971060764
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	0.23994033910804916	0.04883115485760018
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	0.2284394298951476	0.01798674842736075
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	0.3648460207896338	0.21967010861559577
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.4555731980290524	0.1718673813568841
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	0.9082150986316125	0.8432712106099506
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	0.09071517565497987	-0.0404605492184251
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	0.2722502924366087	0.09070441461370432
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	0.1984230642070941	0.03138011067298579
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	0.19708974920404654	0.04272988563298341
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	0.37829347591277573	0.1351661545167948
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	0.13138415019266733	0.00019989741303036367
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	0.0906821428179433	-0.041769442184506234
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	0.2747046577054488	0.04342708003755359
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	0.4340104593649508	0.22929237806788694
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	0.2625044081441965	0.08961794900102453
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	0.4816540981429781	0.18378659825747398
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5.6_NP	0.455014979879596	0.1943502841296146
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	SMC	0.09249760839300523	-0.003921467334327084
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst_Chodl	0.2880006286789515	0.0388389078493534
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pvalb	0.42113672710221006	0.2695440475313708
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT	0.8581898368253125	0.7081539675105069
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_IT	0.7596781157139525	0.6198405071874126
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5	0.30306006291081494	0.1441640161090077
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6b	0.5035122040919697	0.3125366694502224
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L4_IT	0.7184946811337725	0.5499670706393431
chandelier.pvalb.GABAergic.cortical.interneuron	Micro	0.5542618612617123	0.3170869069281878
chandelier.pvalb.GABAergic.cortical.interneuron	Sst	0.6578463160153765	0.4367330253314626
chandelier.pvalb.GABAergic.cortical.interneuron	Pax6	0.6903012489142009	0.4728020192734369
chandelier.pvalb.GABAergic.cortical.interneuron	VLMC	0.20949184627982537	0.2599374234237337
chandelier.pvalb.GABAergic.cortical.interneuron	Vip	0.48186181722296584	0.327981425899203
chandelier.pvalb.GABAergic.cortical.interneuron	L5_ET	0.4546233161014201	0.2835278006376928
chandelier.pvalb.GABAergic.cortical.interneuron	L2.3_IT	0.1860018924971066	0.06331410083977389
chandelier.pvalb.GABAergic.cortical.interneuron	Endo	0.5404525763462271	0.3553083838477214
chandelier.pvalb.GABAergic.cortical.interneuron	Astro	0.4023472244055488	0.20214961155390873
chandelier.pvalb.GABAergic.cortical.interneuron	Chandelier	0.9909689852046719	0.9726759877315212
chandelier.pvalb.GABAergic.cortical.interneuron	OPC	0.4886517154172204	0.26257273063853437
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.5102780311634237	0.371062370694116
chandelier.pvalb.GABAergic.cortical.interneuron	Immune	-0.018435505420240215	0.13673373602824773
chandelier.pvalb.GABAergic.cortical.interneuron	PC	0.49135800777918126	0.34620877794496924
chandelier.pvalb.GABAergic.cortical.interneuron	Oligo	0.4084782956883917	0.21656322553052038
chandelier.pvalb.GABAergic.cortical.interneuron	L6_CT	0.4988642330182948	0.33348475923123166
chandelier.pvalb.GABAergic.cortical.interneuron	Sncg	0.6157468748199408	0.38995596544149014
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT_Car3	0.4406570123516456	0.3097226948834413
chandelier.pvalb.GABAergic.cortical.interneuron	L5.6_NP	0.42638077255086704	0.3524006237998388
chandelier.pvalb.GABAergic.cortical.interneuron	SMC	0.3972078905120726	0.39696873070359545
chandelier.pvalb.GABAergic.cortical.interneuron	Sst_Chodl	0.38357029360038414	0.3675314568580645
chandelier.pvalb.GABAergic.cortical.interneuron	Pvalb	0.39208681633738246	0.26743302531238167
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT	0.23246647333893547	0.12541270236705954
chandelier.pvalb.GABAergic.cortical.interneuron	L5_IT	0.3196287646030122	0.18985248105936656
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5	0.5470096152060964	0.355409316335412
chandelier.pvalb.GABAergic.cortical.interneuron	L6b	0.41440505728577126	0.27619455428851725
chandelier.pvalb.GABAergic.cortical.interneuron	L4_IT	0.36108275629935294	0.19918673030960005
lamp5.GABAergic.cortical.interneuron	Micro	0.39184072967499506	0.200842763618236
lamp5.GABAergic.cortical.interneuron	Sst	0.6460711571134142	0.33250581985737854
lamp5.GABAergic.cortical.interneuron	Pax6	0.48654626067932755	0.33320953463083935
