ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.1995826120410649	0.048192896229466806
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	0.42506911504244543	0.2073213988915704
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	0.1627316445862921	0.04792953254296059
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	0.13652814529234206	0.012913633458677623
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	0.5343249319103214	0.3665035957626576
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.22067147275071863	0.05649643998107345
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	0.8917323825335375	0.7637589478379837
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	0.2605673768810366	0.07271161028823073
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	0.3276596279045169	0.11094852461236324
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	0.25832644823939416	0.13887289435556857
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	0.339953457531146	0.14346193116774136
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	0.34674196791228484	0.25306518948824963
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	-0.030924166003842794	-0.023121157421743976
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	0.23190982269959695	0.07759268001115063
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	0.26827591428399467	0.01467518120952708
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	0.39293063326393796	0.16359981708150156
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	0.42879244699081903	0.2552365818519549
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	0.32226450487656494	0.10479201054865021
