ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.19079060047465926	0.37304408328912647
vascular.leptomeningeal.cell	Sst	0.12026869220747363	0.09120927126959064
vascular.leptomeningeal.cell	Pax6	0.0845229878744789	0.22471076442942092
vascular.leptomeningeal.cell	VLMC	0.32997087302813155	0.4733857993448604
vascular.leptomeningeal.cell	Vip	0.09239381561419001	0.044884564746879255
vascular.leptomeningeal.cell	L2.3_IT	0.10492412174994362	0.038500902209194866
vascular.leptomeningeal.cell	Astro	0.1887454104030053	0.12469175777729623
vascular.leptomeningeal.cell	Chandelier	0.1061474517981846	0.23669868465275798
vascular.leptomeningeal.cell	OPC	0.1463968803281891	0.1993645629441923
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.10632205532808855	0.17290003113362598
vascular.leptomeningeal.cell	Immune	0.11578775993717323	0.2934419150461616
vascular.leptomeningeal.cell	PC	0.8474710915522271	0.8113048934715885
vascular.leptomeningeal.cell	Oligo	0.16340529147922817	0.17472656564848202
vascular.leptomeningeal.cell	L6_CT	0.07648694894706441	0.11054449213415114
vascular.leptomeningeal.cell	Sncg	0.0650668771170737	0.10720953333176696
vascular.leptomeningeal.cell	L6_IT_Car3	0.08723955028637256	0.14758678566960276
vascular.leptomeningeal.cell	L5.6_NP	0.07410191776357249	0.07691320524743242
vascular.leptomeningeal.cell	Pvalb	0.12346397599386222	0.09214911006407608
vascular.leptomeningeal.cell	L6_IT	0.09369512596192804	0.016234002022661235
vascular.leptomeningeal.cell	L5_IT	0.08987097633055438	0.045779553006778204
vascular.leptomeningeal.cell	Lamp5	0.0864559828553284	0.09950703579873445
vascular.leptomeningeal.cell	L6b	0.059300606376179385	0.06484913743543813
vascular.leptomeningeal.cell	L4_IT	0.08396650070455385	0.03113557563483779
sst.GABAergic.cortical.interneuron	Micro	0.013454928461405717	0.11060489535862457
sst.GABAergic.cortical.interneuron	Sst	0.9670574930084107	0.9417347774640167
sst.GABAergic.cortical.interneuron	Pax6	0.21210286591289468	0.09733769920407066
sst.GABAergic.cortical.interneuron	VLMC	-0.0883366421837995	0.0617194611892153
sst.GABAergic.cortical.interneuron	Vip	0.41637441740509273	0.2398356640029602
sst.GABAergic.cortical.interneuron	L2.3_IT	0.4026704777146982	0.19466883444155833
sst.GABAergic.cortical.interneuron	Astro	0.3294945871696062	0.1948383383064708
sst.GABAergic.cortical.interneuron	Chandelier	0.18313027148281127	0.12762711440047136
sst.GABAergic.cortical.interneuron	OPC	0.28284845054097957	0.20353439141629678
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.39163285519282937	0.23907500051196395
sst.GABAergic.cortical.interneuron	Immune	0.04822498210269886	0.021943645975955897
sst.GABAergic.cortical.interneuron	PC	0.1214447410294862	0.09084285681861295
sst.GABAergic.cortical.interneuron	Oligo	0.3452182745520337	0.2203420120683501
sst.GABAergic.cortical.interneuron	L6_CT	0.32654356063414297	0.21305435294777286
sst.GABAergic.cortical.interneuron	Sncg	0.3248180286565618	0.1490139691631913
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.273946689732113	0.18147949123173115
sst.GABAergic.cortical.interneuron	L5.6_NP	0.33764140670459963	0.19040618756732916
sst.GABAergic.cortical.interneuron	Pvalb	0.5233608450854638	0.36856839151363846
sst.GABAergic.cortical.interneuron	L6_IT	0.3521888988226017	0.16237905894976115
sst.GABAergic.cortical.interneuron	L5_IT	0.3295437995155332	0.19355721278076868
sst.GABAergic.cortical.interneuron	Lamp5	0.421785128211425	0.26902689112532296
sst.GABAergic.cortical.interneuron	L6b	0.3156890066891009	0.20637505454609045
sst.GABAergic.cortical.interneuron	L4_IT	0.3841302948504183	0.19477364716578874
lamp5.GABAergic.cortical.interneuron	Micro	0.0027478055952737676	0.11657420244747874
lamp5.GABAergic.cortical.interneuron	Sst	0.4337140343940087	0.3035499878198212
lamp5.GABAergic.cortical.interneuron	Pax6	0.22522119044397362	0.12484971445088729
lamp5.GABAergic.cortical.interneuron	VLMC	-0.06511578958978079	0.06405442892985135
lamp5.GABAergic.cortical.interneuron	Vip	0.4179170845346403	0.2696178084782752
lamp5.GABAergic.cortical.interneuron	L2.3_IT	0.3466233382107667	0.17832418020993956
lamp5.GABAergic.cortical.interneuron	Astro	0.30746753315116493	0.1883924799681807
lamp5.GABAergic.cortical.interneuron	Chandelier	0.17542905408203346	0.1250870929950176
lamp5.GABAergic.cortical.interneuron	OPC	0.24395805463513567	0.21928727982039695
lamp5.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.593569577107118	0.4043638073590028
lamp5.GABAergic.cortical.interneuron	Immune	0.04549046989817033	0.03572415404505082
lamp5.GABAergic.cortical.interneuron	PC	0.09538574926095658	0.09543506499699779
lamp5.GABAergic.cortical.interneuron	Oligo	0.32535597886691364	0.2212689591685809
lamp5.GABAergic.cortical.interneuron	L6_CT	0.2888063789777708	0.20623117011739014
lamp5.GABAergic.cortical.interneuron	Sncg	0.3488725957959213	0.19532206073848735
lamp5.GABAergic.cortical.interneuron	L6_IT_Car3	0.2412219247516526	0.19417336918119363
lamp5.GABAergic.cortical.interneuron	L5.6_NP	0.3279015768313187	0.1916594646432701
lamp5.GABAergic.cortical.interneuron	Pvalb	0.4366974377394019	0.32837172661454184
lamp5.GABAergic.cortical.interneuron	L6_IT	0.32955199300241833	0.15912426701883753
lamp5.GABAergic.cortical.interneuron	L5_IT	0.29555050611307077	0.17317718576810612
lamp5.GABAergic.cortical.interneuron	Lamp5	0.9172403078572418	0.8154175225808443
lamp5.GABAergic.cortical.interneuron	L6b	0.29466763865077983	0.2111109036844937
lamp5.GABAergic.cortical.interneuron	L4_IT	0.3682125603602167	0.21314324369824036
sncg.GABAergic.cortical.interneuron	Micro	-0.01906342181011799	0.14508807175527577
sncg.GABAergic.cortical.interneuron	Sst	0.3604490356024578	0.1756019095603698
sncg.GABAergic.cortical.interneuron	Pax6	0.18368896546753022	0.16904070261925663
sncg.GABAergic.cortical.interneuron	VLMC	-0.1031677796583139	0.021095977074565078
sncg.GABAergic.cortical.interneuron	Vip	0.3959661381972037	0.16732412020346324
sncg.GABAergic.cortical.interneuron	L2.3_IT	0.2709863670570121	0.07420847791797128
sncg.GABAergic.cortical.interneuron	Astro	0.2547793067583082	0.11387241649068229
sncg.GABAergic.cortical.interneuron	Chandelier	0.11665993029245718	0.1628602640726167
