ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.6416546663346735	0.43811762152597317
vascular.leptomeningeal.cell	Sst	0.17408390887782216	0.1642757262560264
vascular.leptomeningeal.cell	Pax6	0.49333883792496	0.28571623524828627
vascular.leptomeningeal.cell	Vip	0.2378492360326924	0.118688994638112
vascular.leptomeningeal.cell	L2.3_IT	0.009425572688942493	0.044314026791966075
vascular.leptomeningeal.cell	Endo	0.671315314625182	0.45225754791803435
vascular.leptomeningeal.cell	Astro	0.3354490697708949	0.17944578921781948
vascular.leptomeningeal.cell	Chandelier	0.46102505492036233	0.24392263525842023
vascular.leptomeningeal.cell	OPC	0.292818597365804	0.16358768117741287
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.5368148301972858	0.2706849645168309
vascular.leptomeningeal.cell	PC	0.9024970097385833	0.7422275812999184
vascular.leptomeningeal.cell	Oligo	0.6398295082096744	0.1897331571916076
vascular.leptomeningeal.cell	L6_CT	0.10655194349624257	0.16475385229202644
vascular.leptomeningeal.cell	Sncg	0.508842884164402	0.27800415270397133
vascular.leptomeningeal.cell	L6_IT_Car3	0.18331599673566376	0.1651645786783314
vascular.leptomeningeal.cell	L5.6_NP	0.1340427896455351	0.17778821934177952
vascular.leptomeningeal.cell	Sst_Chodl	0.5460548245495566	0.472193793844172
vascular.leptomeningeal.cell	Pvalb	0.18485772618213028	0.14943777414343512
vascular.leptomeningeal.cell	L6_IT	0.140448071740299	0.09947730364492398
vascular.leptomeningeal.cell	L5_IT	0.07431717644857493	0.14506724349532538
vascular.leptomeningeal.cell	Lamp5	0.2813865459444198	0.1751412518094031
vascular.leptomeningeal.cell	L6b	0.05688424449853889	0.18507130886124593
vascular.leptomeningeal.cell	L4_IT	0.2939132502418934	0.1221756502892765
sst.GABAergic.cortical.interneuron	Micro	0.27429579017514677	0.18411758890656713
sst.GABAergic.cortical.interneuron	Sst	0.9852327737808371	0.9663599508855134
sst.GABAergic.cortical.interneuron	Pax6	0.2217154494087847	0.21569626350075402
sst.GABAergic.cortical.interneuron	Vip	0.5089121548452356	0.26005056887809114
sst.GABAergic.cortical.interneuron	L2.3_IT	0.3734351485474895	0.21680871219459424
sst.GABAergic.cortical.interneuron	Endo	0.1761305486851143	0.22194487200996327
sst.GABAergic.cortical.interneuron	Astro	0.3711972019737613	0.19740304055458027
sst.GABAergic.cortical.interneuron	Chandelier	0.24600637174322376	0.22139461972435787
sst.GABAergic.cortical.interneuron	OPC	0.3677653974853725	0.25179659951032707
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.29517036896723897	0.1812631930101928
sst.GABAergic.cortical.interneuron	PC	0.1464140338848155	0.17326503567663934
sst.GABAergic.cortical.interneuron	Oligo	0.3487119389827796	-0.04881621370976801
sst.GABAergic.cortical.interneuron	L6_CT	0.4272883178553656	0.3735205044080782
sst.GABAergic.cortical.interneuron	Sncg	0.293708921660918	0.21595610298016454
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.3981989037786403	0.33657953999118256
sst.GABAergic.cortical.interneuron	L5.6_NP	0.3721702593564436	0.3624051572249529
sst.GABAergic.cortical.interneuron	Sst_Chodl	0.12392125286601759	0.1337025757303791
sst.GABAergic.cortical.interneuron	Pvalb	0.5534838994568945	0.34268529790984187
sst.GABAergic.cortical.interneuron	L6_IT	0.47744020102053547	0.249156442703218
sst.GABAergic.cortical.interneuron	L5_IT	0.49175708315494676	0.3432045933461966
sst.GABAergic.cortical.interneuron	Lamp5	0.46541706005303923	0.3079078831631047
sst.GABAergic.cortical.interneuron	L6b	0.4102146801558843	0.4200060693114857
sst.GABAergic.cortical.interneuron	L4_IT	0.49399938905347424	0.16004924808725113
lamp5.GABAergic.cortical.interneuron	Micro	0.380852088536022	0.16087436434326757
lamp5.GABAergic.cortical.interneuron	Sst	0.5228993511426338	0.31410692403835794
lamp5.GABAergic.cortical.interneuron	Pax6	0.38456427375238716	0.21070913273607997
lamp5.GABAergic.cortical.interneuron	Vip	0.5544207158167453	0.2529514658210094
lamp5.GABAergic.cortical.interneuron	L2.3_IT	0.28270431960497827	0.1567086323806251
lamp5.GABAergic.cortical.interneuron	Endo	0.30081056420207636	0.22554793755626415
lamp5.GABAergic.cortical.interneuron	Astro	0.43929738802247326	0.18441433102123808
lamp5.GABAergic.cortical.interneuron	Chandelier	0.4025089025437341	0.2191979954510789
lamp5.GABAergic.cortical.interneuron	OPC	0.43646992603284257	0.24277266221652602
lamp5.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6110300394131173	0.25630216766692165
lamp5.GABAergic.cortical.interneuron	PC	0.2729017196463613	0.17892944304174868
lamp5.GABAergic.cortical.interneuron	Oligo	0.4676918536955349	-0.0388381478008635
lamp5.GABAergic.cortical.interneuron	L6_CT	0.39038341414161853	0.3009075715309129
lamp5.GABAergic.cortical.interneuron	Sncg	0.46277213359946884	0.20539882817388408
lamp5.GABAergic.cortical.interneuron	L6_IT_Car3	0.4264487414526228	0.2963457909308914
lamp5.GABAergic.cortical.interneuron	L5.6_NP	0.3659838902162202	0.31059920968154514
lamp5.GABAergic.cortical.interneuron	Sst_Chodl	0.10059886134101056	0.1619266679280461
lamp5.GABAergic.cortical.interneuron	Pvalb	0.5377286335393326	0.2912691661324786
lamp5.GABAergic.cortical.interneuron	L6_IT	0.4608541987148466	0.21373925746001918
lamp5.GABAergic.cortical.interneuron	L5_IT	0.3948148952900311	0.24736545540391933
lamp5.GABAergic.cortical.interneuron	Lamp5	0.9237599841421523	0.8003765596202811
lamp5.GABAergic.cortical.interneuron	L6b	0.34021355074607246	0.32031797616219765
lamp5.GABAergic.cortical.interneuron	L4_IT	0.5476538347184048	0.18256277140283708
sncg.GABAergic.cortical.interneuron	Micro	0.47255935691684486	0.21388479395940935
sncg.GABAergic.cortical.interneuron	Sst	0.3552120607178629	0.24451563303331894
sncg.GABAergic.cortical.interneuron	Pax6	0.5571212779489357	0.3416860481995076
sncg.GABAergic.cortical.interneuron	Vip	0.47062596266524415	0.1883012447368115
sncg.GABAergic.cortical.interneuron	L2.3_IT	0.08252645202223265	0.09300826213064399
sncg.GABAergic.cortical.interneuron	Endo	0.4452752918067471	0.3173866768748851
sncg.GABAergic.cortical.interneuron	Astro	0.39821789508756333	0.1920987930695435
