ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.23623150101733956	0.1187765673772504
vascular.leptomeningeal.cell	Sst	0.22276749448731722	0.07508105844440492
vascular.leptomeningeal.cell	Pax6	0.20372570756370242	0.08295714301142444
vascular.leptomeningeal.cell	VLMC	0.4779223611059223	0.3777146197633032
vascular.leptomeningeal.cell	Vip	0.21729697715043017	0.07674109644975667
vascular.leptomeningeal.cell	L5_ET	0.22631408614261778	0.028737289664572115
vascular.leptomeningeal.cell	L2.3_IT	0.18663381139515367	0.04683932564413325
vascular.leptomeningeal.cell	Endo	0.2391510599810726	0.31799726485409335
vascular.leptomeningeal.cell	Astro	0.19975775388782327	0.02950705953385234
vascular.leptomeningeal.cell	Chandelier	0.21877508397187817	0.04444945739603432
vascular.leptomeningeal.cell	OPC	0.16022480591521654	0.11866602443338155
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.23132238080512083	0.09047391351054664
vascular.leptomeningeal.cell	Immune	0.11376387977054958	0.20230178372532914
vascular.leptomeningeal.cell	PC	0.6422449696540342	0.5424235535280976
vascular.leptomeningeal.cell	Oligo	0.12568713247620686	-0.06060227039668102
vascular.leptomeningeal.cell	L6_CT	0.19549697579134503	0.10169255423198263
vascular.leptomeningeal.cell	Sncg	0.20194821932059115	0.1445279831883041
vascular.leptomeningeal.cell	L6_IT_Car3	0.14306935771530177	0.08903522632709601
vascular.leptomeningeal.cell	L5.6_NP	0.21751402668958408	0.10298317716718064
vascular.leptomeningeal.cell	SMC	0.3386764582739413	0.2873184992343785
vascular.leptomeningeal.cell	Sst_Chodl	0.13507369060894486	0.14489499761351296
vascular.leptomeningeal.cell	Pvalb	0.20197398154367407	0.08735948334709985
vascular.leptomeningeal.cell	L6_IT	0.19383814885757397	0.0836231731009262
vascular.leptomeningeal.cell	L5_IT	0.20179588252253644	0.07487604520084983
vascular.leptomeningeal.cell	Lamp5	0.2140673656071169	0.11072044638102843
