ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.289314951996426	0.07523404764314706
vascular.leptomeningeal.cell	Sst	0.3640620930851629	0.18522445451955902
vascular.leptomeningeal.cell	Pax6	0.3703465666301383	0.24679615075888806
vascular.leptomeningeal.cell	VLMC	0.24578943262131628	0.25621526684970763
vascular.leptomeningeal.cell	Vip	0.3983290093775207	0.24301723596099004
vascular.leptomeningeal.cell	L5_ET	0.3524528367452472	0.22032671786135155
vascular.leptomeningeal.cell	L2.3_IT	0.33455214359472274	0.18148183444642865
vascular.leptomeningeal.cell	Endo	0.45907580680598303	0.3418652678605685
vascular.leptomeningeal.cell	Astro	0.2429106719566538	0.1306255847738244
vascular.leptomeningeal.cell	Chandelier	0.389097873014034	0.23158976150955976
vascular.leptomeningeal.cell	OPC	0.20513595291502154	0.1667382272196764
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.36884162383992375	0.21957162583809703
vascular.leptomeningeal.cell	Immune	-0.0757091715125504	0.16159090688575437
vascular.leptomeningeal.cell	PC	0.6649187445886925	0.451319695957551
vascular.leptomeningeal.cell	Oligo	0.26193628618121506	0.1366749062413864
vascular.leptomeningeal.cell	L6_CT	0.25133449373593136	0.17925109674060458
vascular.leptomeningeal.cell	Sncg	0.37557038983747965	0.2713792335502802
vascular.leptomeningeal.cell	L6_IT_Car3	0.17150842798490842	0.1390565306279113
vascular.leptomeningeal.cell	L5.6_NP	0.4005649693673254	0.21251458316132968
vascular.leptomeningeal.cell	SMC	0.4141944178059061	0.22550129747367464
vascular.leptomeningeal.cell	Sst_Chodl	0.22925215268694363	0.15109828331371797
vascular.leptomeningeal.cell	Pvalb	0.35754681853481113	0.1852402109961174
vascular.leptomeningeal.cell	L6_IT	0.34065598482545056	0.20650881898469634
vascular.leptomeningeal.cell	L5_IT	0.3659384593991182	0.20042395946174318
vascular.leptomeningeal.cell	Lamp5	0.36145110647665757	0.2300526349013898
vascular.leptomeningeal.cell	L6b	0.3097962884889211	0.15834789196520252
vascular.leptomeningeal.cell	L4_IT	0.3626560353625674	0.2083460898717795
sst.GABAergic.cortical.interneuron	Micro	0.32110023904578106	0.10326800776500578
sst.GABAergic.cortical.interneuron	Sst	0.9761702178996541	0.9395636933700138
sst.GABAergic.cortical.interneuron	Pax6	0.5607545269076347	0.3542387351537024
sst.GABAergic.cortical.interneuron	VLMC	0.13938767343631	0.024688994196382135
sst.GABAergic.cortical.interneuron	Vip	0.6783077241076738	0.5035503083698678
sst.GABAergic.cortical.interneuron	L5_ET	0.5687458917988281	0.3751327130079496
sst.GABAergic.cortical.interneuron	L2.3_IT	0.5482881372601959	0.4492360422933146
sst.GABAergic.cortical.interneuron	Endo	0.3824432616079079	0.20846061687653325
sst.GABAergic.cortical.interneuron	Astro	0.3875006931432667	0.26746747313465896
sst.GABAergic.cortical.interneuron	Chandelier	0.6104121986628082	0.37789302143887016
sst.GABAergic.cortical.interneuron	OPC	0.3773011012457444	0.3097095198953487
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6174110331156718	0.39919604120582974
sst.GABAergic.cortical.interneuron	Immune	0.028958036717553974	0.0408929318990775
sst.GABAergic.cortical.interneuron	PC	0.3851044297151531	0.20649194645127664
sst.GABAergic.cortical.interneuron	Oligo	0.3572988845642853	0.2620732024868413
sst.GABAergic.cortical.interneuron	L6_CT	0.41846354392491264	0.3775372458858257
sst.GABAergic.cortical.interneuron	Sncg	0.5858477567498096	0.4043264454450588
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.22517561665915278	0.30218979335195223
sst.GABAergic.cortical.interneuron	L5.6_NP	0.6387968550081778	0.4158883963708473
