ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.09638390450714925	-0.0036561786678749354
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	0.30073713775602046	0.11648527131987074
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	0.27051512442224085	0.06121935314851124
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	-0.07675449820414207	-0.040963218875796195
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	0.30978648228838285	0.16239230394192558
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.15105535888551092	0.04805500668312312
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	0.8361505198438343	0.7268363938477777
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	-0.02188872015089376	-0.03262313429685005
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	0.2276379395564711	0.08384843224514872
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	0.3182863252393956	0.07676438678401401
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	0.20567996843348277	0.08197491075065595
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	0.22123723764819966	0.07279536945223371
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	0.07622199885255038	-0.012081462466423712
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	0.10444778276726363	0.006674591889865384
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	0.038178237227709765	0.032489082325329474
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	0.37160173069375435	0.12306135836254625
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	0.04026110309227236	0.014232767165494476
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	0.33689629964036283	0.09226746137468085
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5.6_NP	0.2301780900030464	0.12040644338446935
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	SMC	-0.047050158173802044	-0.036087766857715434
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst_Chodl	0.19792399936242475	0.010986224341956025
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pvalb	0.3139090470491393	0.18458810015969684
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT	0.40922818301533403	0.30262378335449586
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_IT	0.676670041183158	0.47190384757256104
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5	0.17796646184438256	0.10855209746486671
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6b	0.2489268719328793	0.17655546536019537
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L4_IT	0.6092401547357661	0.369281373429206
chandelier.pvalb.GABAergic.cortical.interneuron	Micro	0.0895949669188271	0.1202938114837057
chandelier.pvalb.GABAergic.cortical.interneuron	Sst	0.21823538773047274	0.14513002039471262
chandelier.pvalb.GABAergic.cortical.interneuron	Pax6	0.04029883312771239	0.17196834452572893
chandelier.pvalb.GABAergic.cortical.interneuron	VLMC	0.0428144888923699	0.08753761957917609
chandelier.pvalb.GABAergic.cortical.interneuron	Vip	0.23415608030248952	0.1098959771870367
chandelier.pvalb.GABAergic.cortical.interneuron	L5_ET	0.29022349818777304	0.14053057024480944
chandelier.pvalb.GABAergic.cortical.interneuron	L2.3_IT	0.21615456169316793	0.07107068885281431
chandelier.pvalb.GABAergic.cortical.interneuron	Endo	0.08187261827475072	0.10774383662431708
chandelier.pvalb.GABAergic.cortical.interneuron	Astro	0.0285784704634819	0.06265084993611302
chandelier.pvalb.GABAergic.cortical.interneuron	Chandelier	0.85649375982221	0.8268923268767376
chandelier.pvalb.GABAergic.cortical.interneuron	OPC	0.10163713691915334	0.12650225952735525
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.2287865719790768	0.19730230121162107
chandelier.pvalb.GABAergic.cortical.interneuron	Immune	0.039560131199496903	0.07803463653157244
chandelier.pvalb.GABAergic.cortical.interneuron	PC	0.07328130743490968	0.14140598025878287
chandelier.pvalb.GABAergic.cortical.interneuron	Oligo	0.07586843320358762	0.05000303237305872
chandelier.pvalb.GABAergic.cortical.interneuron	L6_CT	0.057065127019704495	0.102394435120276
chandelier.pvalb.GABAergic.cortical.interneuron	Sncg	0.2660038494934013	0.10126813880029237
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT_Car3	0.14135604766092044	0.1611276238996156
chandelier.pvalb.GABAergic.cortical.interneuron	L5.6_NP	0.2681957155269122	0.15046284731536938
chandelier.pvalb.GABAergic.cortical.interneuron	SMC	0.0014356591942206295	0.058116894181640726
chandelier.pvalb.GABAergic.cortical.interneuron	Sst_Chodl	0.07734233987547941	0.07437943222018954
chandelier.pvalb.GABAergic.cortical.interneuron	Pvalb	0.29853807603631355	0.11627845092673546
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT	0.22172372581660316	0.06393097447283642
chandelier.pvalb.GABAergic.cortical.interneuron	L5_IT	0.23068252140348566	0.10497942402322198
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5	0.2758250549706582	0.1535617209511024
chandelier.pvalb.GABAergic.cortical.interneuron	L6b	0.29014706400785883	0.12478177021198868
chandelier.pvalb.GABAergic.cortical.interneuron	L4_IT	0.21921885350916953	0.10721403029853638
lamp5.GABAergic.cortical.interneuron	Micro	0.12517490766530587	0.09146990767719156
lamp5.GABAergic.cortical.interneuron	Sst	0.2815271978564741	0.23058318191436372
lamp5.GABAergic.cortical.interneuron	Pax6	0.09035647009365183	0.10116782990144002
lamp5.GABAergic.cortical.interneuron	VLMC	0.06114287428792341	0.0196520271117846
lamp5.GABAergic.cortical.interneuron	Vip	0.3060470860393403	0.2192652338111632
lamp5.GABAergic.cortical.interneuron	L5_ET	0.3051368817804961	0.06508607955317776
lamp5.GABAergic.cortical.interneuron	L2.3_IT	0.17007316320651492	0.14268823884324872
lamp5.GABAergic.cortical.interneuron	Endo	0.11207540677914132	0.04379846718835536
lamp5.GABAergic.cortical.interneuron	Astro	-0.055549946577585746	0.09269971060530596
lamp5.GABAergic.cortical.interneuron	Chandelier	0.21036148070738034	0.11919790118230261
lamp5.GABAergic.cortical.interneuron	OPC	0.12905467522393302	0.14140050551179942
lamp5.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6589012933822581	0.383736218973725
