ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.11319876626311476	-0.0030645211058167223
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	0.33907259930201056	0.17140121631468644
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	0.20102770048804405	0.050468804573411546
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	0.08029049800463492	-0.06628623808276983
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	0.38595950314959876	0.2007891146355679
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.24753188380682153	0.11610630741540344
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	0.850468324558398	0.703950083040122
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	0.1356826565688648	-0.03038046408022473
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	0.19773448462290488	0.04493820842914481
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	0.2224084238139997	0.05572587976722524
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	0.17653742734083017	0.038738383420820366
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	0.2632966737578932	0.08739236740445248
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	0.06549822299028203	-0.05394409235586252
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	0.054799376695971354	0.0028614562212035195
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	0.19541389016023827	0.0342118288460081
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	0.3331011441390654	0.16348952381015924
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	0.2800195121673178	0.10097856606615738
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	0.34603762554853046	0.13726296344709651
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5.6_NP	0.2867871851086938	0.13798938889023893
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	SMC	0.10412681596421432	-0.026821490012314788
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst_Chodl	0.06681673988982016	-0.011370918915790642
