ct_sc_pipeline	ct_author	percent_overlap
pvalb.GABAergic.cortical.interneuron	Immune	0.0
pvalb.GABAergic.cortical.interneuron	PC	0.0
pvalb.GABAergic.cortical.interneuron	Oligo	0.8928571428571429
pvalb.GABAergic.cortical.interneuron	L6_CT	3.676470588235294
pvalb.GABAergic.cortical.interneuron	Sncg	1.8018018018018018
pvalb.GABAergic.cortical.interneuron	L6_IT_Car3	6.106870229007634
pvalb.GABAergic.cortical.interneuron	L5.6_NP	1.7241379310344827
pvalb.GABAergic.cortical.interneuron	SMC	0.0
pvalb.GABAergic.cortical.interneuron	Sst_Chodl	0.0
pvalb.GABAergic.cortical.interneuron	Pvalb	67.16417910447761
pvalb.GABAergic.cortical.interneuron	L6_IT	8.169934640522875
pvalb.GABAergic.cortical.interneuron	L5_IT	9.174311926605505
pvalb.GABAergic.cortical.interneuron	Lamp5	1.7857142857142858
pvalb.GABAergic.cortical.interneuron	L6b	4.929577464788732
