ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.470086830302346	0.23437044638541674
vascular.leptomeningeal.cell	Sst	0.3292600745531066	0.25238099968058125
vascular.leptomeningeal.cell	Pax6	0.30138059162765923	0.19317082425786725
vascular.leptomeningeal.cell	VLMC	0.5859674004529452	0.3779473605352867
vascular.leptomeningeal.cell	Vip	0.2687538841012042	0.18294919475479612
vascular.leptomeningeal.cell	L5_ET	0.33410311820736577	0.12658740263910057
vascular.leptomeningeal.cell	L2.3_IT	0.35101293618604495	0.13382381747615266
vascular.leptomeningeal.cell	Endo	0.704809602589309	0.5388380921115777
vascular.leptomeningeal.cell	Astro	0.3101469268829611	0.13857698819634465
vascular.leptomeningeal.cell	Chandelier	0.24575814553788422	0.17026609274460272
vascular.leptomeningeal.cell	OPC	0.36068173722303704	0.14081783954610877
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.2648663026845575	0.1098102907776088
vascular.leptomeningeal.cell	Immune	-0.11016007973398026	0.21291643170693958
vascular.leptomeningeal.cell	PC	0.8418105877947359	0.7119507020454564
vascular.leptomeningeal.cell	Oligo	0.18386961460654105	0.1753071672866417
vascular.leptomeningeal.cell	L6_CT	0.3408056602048069	0.15360041977391084
vascular.leptomeningeal.cell	Sncg	0.3350299431184933	0.2334192465962605
vascular.leptomeningeal.cell	L6_IT_Car3	0.38246329948525665	0.17318730475533756
vascular.leptomeningeal.cell	L5.6_NP	0.3944866227973685	0.13496186843386185
vascular.leptomeningeal.cell	SMC	0.6713893005390351	0.588849173191869
vascular.leptomeningeal.cell	Sst_Chodl	0.14010873523722409	0.15467874166144166
vascular.leptomeningeal.cell	Pvalb	0.31514396210051526	0.20110305530953948
vascular.leptomeningeal.cell	L6_IT	0.287327606640791	0.0814997982171911
vascular.leptomeningeal.cell	L5_IT	0.2611604602061288	0.20241361536214908
vascular.leptomeningeal.cell	Lamp5	0.24539530927042244	0.15237989588477213
vascular.leptomeningeal.cell	L6b	0.42596192246120373	0.20126581867636062
vascular.leptomeningeal.cell	L4_IT	0.21730558381981485	0.10856364484256564
sst.GABAergic.cortical.interneuron	Micro	0.33754147818163105	0.17593016794123134
sst.GABAergic.cortical.interneuron	Sst	0.9169402272743615	0.8462881364883316
sst.GABAergic.cortical.interneuron	Pax6	0.40365341405248856	0.24296537387306896
sst.GABAergic.cortical.interneuron	VLMC	0.22785832913877302	0.13221580541058214
sst.GABAergic.cortical.interneuron	Vip	0.4771659441960518	0.37503386125911625
sst.GABAergic.cortical.interneuron	L5_ET	0.40317784965822306	0.15229212888229687
sst.GABAergic.cortical.interneuron	L2.3_IT	0.5121455277266144	0.31204737470526694
sst.GABAergic.cortical.interneuron	Endo	0.4189723222609104	0.2670514769562463
sst.GABAergic.cortical.interneuron	Astro	0.365920738105685	0.2070863182278543
sst.GABAergic.cortical.interneuron	Chandelier	0.38589093836885563	0.24262483057081613
sst.GABAergic.cortical.interneuron	OPC	0.4639999544880777	0.21024710499160892
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.3892519672870811	0.20031200784478642
sst.GABAergic.cortical.interneuron	Immune	0.008899112934085513	0.09655163913321062
sst.GABAergic.cortical.interneuron	PC	0.40924412791018255	0.2915158543079207
sst.GABAergic.cortical.interneuron	Oligo	0.3005298021272075	0.2579849608563895
sst.GABAergic.cortical.interneuron	L6_CT	0.5046145266880806	0.2724735691664296
sst.GABAergic.cortical.interneuron	Sncg	0.4781697018403572	0.3233875925574254
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.511559610999152	0.2840903203093453
sst.GABAergic.cortical.interneuron	L5.6_NP	0.5014534710866168	0.2454778338327426
sst.GABAergic.cortical.interneuron	SMC	0.27351401613772297	0.21638029693936187
sst.GABAergic.cortical.interneuron	Sst_Chodl	0.23332221539738726	0.10045413146219238
sst.GABAergic.cortical.interneuron	Pvalb	0.57664787374824	0.4388845653156461
sst.GABAergic.cortical.interneuron	L6_IT	0.49341791855298833	0.23713308147122453
sst.GABAergic.cortical.interneuron	L5_IT	0.35562162351609866	0.3566364190383042
sst.GABAergic.cortical.interneuron	Lamp5	0.4263973599971832	0.30352782239160725
sst.GABAergic.cortical.interneuron	L6b	0.5976492441985689	0.3126707561004652
sst.GABAergic.cortical.interneuron	L4_IT	0.3116456618131365	0.3032300160797704
lamp5.GABAergic.cortical.interneuron	Micro	0.24288669907905694	0.14377747360073354
lamp5.GABAergic.cortical.interneuron	Sst	0.46332621055288603	0.3223009572521379
lamp5.GABAergic.cortical.interneuron	Pax6	0.38664025459096285	0.2267295864975612
lamp5.GABAergic.cortical.interneuron	VLMC	0.19123256598377342	0.0821881739203661
lamp5.GABAergic.cortical.interneuron	Vip	0.48088442464988496	0.3973497975799836
lamp5.GABAergic.cortical.interneuron	L5_ET	0.33405211706579024	0.18048055761613513
lamp5.GABAergic.cortical.interneuron	L2.3_IT	0.4608823483104898	0.26629030553459393
lamp5.GABAergic.cortical.interneuron	Endo	0.30095994836297923	0.12901192072760578
lamp5.GABAergic.cortical.interneuron	Astro	0.3422841463479119	0.23971842687571912
lamp5.GABAergic.cortical.interneuron	Chandelier	0.3526134968045431	0.239891977624002
lamp5.GABAergic.cortical.interneuron	OPC	0.38767245778409215	0.21746626664582044
lamp5.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6722326327636162	0.4880108001757614
lamp5.GABAergic.cortical.interneuron	Immune	0.0390774862247115	0.05425147155312132
lamp5.GABAergic.cortical.interneuron	PC	0.32365105535577826	0.13719905730602383
lamp5.GABAergic.cortical.interneuron	Oligo	0.2774970931039727	0.25053397295797336
lamp5.GABAergic.cortical.interneuron	L6_CT	0.3655440053402017	0.22576229216008323
lamp5.GABAergic.cortical.interneuron	Sncg	0.4309529969795023	0.3107184124731777
lamp5.GABAergic.cortical.interneuron	L6_IT_Car3	0.3593967588048307	0.19365530420644878
lamp5.GABAergic.cortical.interneuron	L5.6_NP	0.3807593953777907	0.2049223637300568
lamp5.GABAergic.cortical.interneuron	SMC	0.23258453533444834	0.08630204073499424
lamp5.GABAergic.cortical.interneuron	Sst_Chodl	0.14400280245249641	0.043680694408997765
lamp5.GABAergic.cortical.interneuron	Pvalb	0.45007516857129554	0.34915477101656645
lamp5.GABAergic.cortical.interneuron	L6_IT	0.41306606906534354	0.2399881469209774
lamp5.GABAergic.cortical.interneuron	L5_IT	0.3800858839632205	0.28816257072001267
lamp5.GABAergic.cortical.interneuron	Lamp5	0.8395280740720712	0.7483306082107184
lamp5.GABAergic.cortical.interneuron	L6b	0.4312244011293862	0.2130439323443955
lamp5.GABAergic.cortical.interneuron	L4_IT	0.37763163150893264	0.329265561297581
sncg.GABAergic.cortical.interneuron	Micro	0.3391650353515161	0.17904284850214133
sncg.GABAergic.cortical.interneuron	Sst	0.48056425454568563	0.320498591814705
sncg.GABAergic.cortical.interneuron	Pax6	0.4090566934944126	0.31728770669811573
sncg.GABAergic.cortical.interneuron	VLMC	0.22913388351056613	0.13426048763607237
sncg.GABAergic.cortical.interneuron	Vip	0.4826645002514606	0.3838699316385816
sncg.GABAergic.cortical.interneuron	L5_ET	0.380135999093404	0.22815572087246608
sncg.GABAergic.cortical.interneuron	L2.3_IT	0.44831715330530336	0.235538686618211
sncg.GABAergic.cortical.interneuron	Endo	0.3889769659257935	0.2223006631936237
sncg.GABAergic.cortical.interneuron	Astro	0.35824728779328013	0.21521462851022327
sncg.GABAergic.cortical.interneuron	Chandelier	0.3378015840646825	0.28034267161360055
sncg.GABAergic.cortical.interneuron	OPC	0.45197194424135784	0.2211010727712081
sncg.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.36858722540749855	0.27974374838418525
sncg.GABAergic.cortical.interneuron	Immune	-0.008754637177923432	0.10710229419005741
sncg.GABAergic.cortical.interneuron	PC	0.399289124881366	0.2383753026943296
sncg.GABAergic.cortical.interneuron	Oligo	0.310317995230298	0.24371152684844063
sncg.GABAergic.cortical.interneuron	L6_CT	0.4145429786034187	0.23773492513318004
sncg.GABAergic.cortical.interneuron	Sncg	0.9103800765905565	0.8247121257721622
sncg.GABAergic.cortical.interneuron	L6_IT_Car3	0.42672177120226307	0.2129905646053519
sncg.GABAergic.cortical.interneuron	L5.6_NP	0.4427333324643236	0.20605815903570474
sncg.GABAergic.cortical.interneuron	SMC	0.2803785245127316	0.16981322908635021
sncg.GABAergic.cortical.interneuron	Sst_Chodl	0.14441805164810328	0.09029020867525521
sncg.GABAergic.cortical.interneuron	Pvalb	0.4130590423077867	0.27789237031489644
sncg.GABAergic.cortical.interneuron	L6_IT	0.3907499147685233	0.19083625666120888
sncg.GABAergic.cortical.interneuron	L5_IT	0.34132060316966906	0.25501006532624887
sncg.GABAergic.cortical.interneuron	Lamp5	0.44577929534968275	0.35761952991712126
sncg.GABAergic.cortical.interneuron	L6b	0.4931743152805007	0.226741515061256
sncg.GABAergic.cortical.interneuron	L4_IT	0.3473735535663448	0.2697827772655867
microglial.cell	Micro	0.9128248921424243	0.8055167992998922
