ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.19709823399806717	0.23426609112521948
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	0.5525521134260092	0.5482518825111979
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	0.3025130787567961	0.24562050843136438
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	0.47673723497878456	0.21546497145241447
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	0.6457973433505694	0.609641555639919
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.04143275169770248	0.21358042713983258
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	0.9044888046390714	0.9061819061641292
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	0.5141045393647754	0.267107511753062
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	0.514595042392888	0.419931740457543
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	0.6114167724892808	0.4862809685788066
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	0.4107483708222006	0.37737182491028715
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	0.6384005211883066	0.506789235639777
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	0.23727901542113533	0.18291024342259485
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	0.5584397558887091	0.3409313624636523
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	0.2249066633432929	0.24325287908946755
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	0.6641175431409576	0.6068196478957837
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	0.6414998477018543	0.5147271911113808
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	0.6691854021301629	0.6100494726350997
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5.6_NP	0.6690327816916064	0.5934649219935885
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	SMC	0.39545606083215773	0.19397040003430838
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst_Chodl	0.3989166112697582	0.147931267912622
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pvalb	0.7218197477948378	0.6653775954111324
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT	0.8954676438660825	0.8724366977416177
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_IT	0.8589365742738116	0.8455519017705847
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5	0.5720370492702226	0.5271942748723033
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6b	0.6080793423785518	0.6274307228027529
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L4_IT	0.7113826974648982	0.7244933747027084
chandelier.pvalb.GABAergic.cortical.interneuron	Micro	0.31222658211967713	0.3155367845725668
chandelier.pvalb.GABAergic.cortical.interneuron	Sst	0.6524247260940857	0.5943233160518144
chandelier.pvalb.GABAergic.cortical.interneuron	Pax6	0.4365126714992575	0.3646231716266302
chandelier.pvalb.GABAergic.cortical.interneuron	VLMC	0.4591564550638472	0.3377946100307759
chandelier.pvalb.GABAergic.cortical.interneuron	Vip	0.6455928060698565	0.6009019575597333
chandelier.pvalb.GABAergic.cortical.interneuron	L5_ET	0.20166865524874109	0.30698741035521504
chandelier.pvalb.GABAergic.cortical.interneuron	L2.3_IT	0.6204240496645067	0.5204142214759615
chandelier.pvalb.GABAergic.cortical.interneuron	Endo	0.3835084210466052	0.24364457531886324
chandelier.pvalb.GABAergic.cortical.interneuron	Astro	0.42930427326035864	0.3554938034471572
chandelier.pvalb.GABAergic.cortical.interneuron	Chandelier	0.9518169464020947	0.930500588540734
chandelier.pvalb.GABAergic.cortical.interneuron	OPC	0.4358010011933575	0.40515530258649346
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6134335127095247	0.6047508447329021
chandelier.pvalb.GABAergic.cortical.interneuron	Immune	0.23645681588807646	0.270279731060391
chandelier.pvalb.GABAergic.cortical.interneuron	PC	0.46314406069507313	0.3592176762243893
chandelier.pvalb.GABAergic.cortical.interneuron	Oligo	0.39714723708553606	0.312223265889544
chandelier.pvalb.GABAergic.cortical.interneuron	L6_CT	0.6062547514119047	0.5628998651788314
chandelier.pvalb.GABAergic.cortical.interneuron	Sncg	0.6057409633029979	0.591082824413495
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT_Car3	0.6199344478776881	0.5790936742034861
chandelier.pvalb.GABAergic.cortical.interneuron	L5.6_NP	0.64851897775062	0.6061300672814544
