ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.20265109199277992	0.12478849551478274
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	0.46013915004147293	0.24117629465440038
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	0.2818035659801841	0.12681029540397967
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	0.21241355034649237	0.05547981515736549
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	0.5119419246870975	0.34027288654515153
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.45072781927553174	0.1672663392093174
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	0.9014110792578559	0.8378809116357582
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	0.23673271478491179	0.09430115595260977
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	0.17550931402479378	0.12285766759318699
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	0.3579711095714131	0.1596232183227637
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	0.27348064941486616	0.11652133676389491
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	0.3996976603248784	0.20005804304966124
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	0.06718621462375197	0.06255034324671285
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	0.2687683987888955	0.10194717626061423
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	0.20097944261423925	0.1160186421672121
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	0.48053034278085743	0.22159072869985777
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	0.3112326197812987	0.18692123503293442
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	0.45635786316067545	0.17312365721558398
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5.6_NP	0.516703428690542	0.23487002728612938
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	SMC	0.3061628504090029	0.09452055997827517
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst_Chodl	0.2116292298642614	0.07359342199577538
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pvalb	0.5172415582612032	0.30944376663049233
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT	0.7892024828689501	0.6665242192610406
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_IT	0.8119720179258532	0.6572934325412805
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5	0.4453415133575062	0.257086700515514
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6b	0.5181727287745556	0.2930347978722289
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L4_IT	0.7341051795069211	0.5758116447200248
chandelier.pvalb.GABAergic.cortical.interneuron	Micro	0.22723613922521022	0.14165659936594385
chandelier.pvalb.GABAergic.cortical.interneuron	Sst	0.4677723551898228	0.20639011250963207
chandelier.pvalb.GABAergic.cortical.interneuron	Pax6	0.23243645993762826	0.17809616273512274
chandelier.pvalb.GABAergic.cortical.interneuron	VLMC	0.07611158052267604	0.09375677985764083
chandelier.pvalb.GABAergic.cortical.interneuron	Vip	0.43847284257203595	0.18628276192797716
chandelier.pvalb.GABAergic.cortical.interneuron	L5_ET	0.4702137634023311	0.23289295654704428
chandelier.pvalb.GABAergic.cortical.interneuron	L2.3_IT	0.36816268135549957	0.16926909819662328
chandelier.pvalb.GABAergic.cortical.interneuron	Endo	0.286016883234815	0.1618428373314497
chandelier.pvalb.GABAergic.cortical.interneuron	Astro	0.09573511532320877	0.0864786424912511
chandelier.pvalb.GABAergic.cortical.interneuron	Chandelier	0.9089764886725044	0.8235405308210691
chandelier.pvalb.GABAergic.cortical.interneuron	OPC	0.30269503572960227	0.14900751862875222
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.41796547745310025	0.22407625643922707
chandelier.pvalb.GABAergic.cortical.interneuron	Immune	0.10437053856115483	0.0995446039682864
chandelier.pvalb.GABAergic.cortical.interneuron	PC	0.31454564942626784	0.16042529496519792
chandelier.pvalb.GABAergic.cortical.interneuron	Oligo	0.2101370467183088	0.08772081437976881
chandelier.pvalb.GABAergic.cortical.interneuron	L6_CT	0.43463372562463837	0.1957915575249813
chandelier.pvalb.GABAergic.cortical.interneuron	Sncg	0.10677104694918998	0.1703687798798691
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT_Car3	0.4400307338821523	0.20253535882084706
chandelier.pvalb.GABAergic.cortical.interneuron	L5.6_NP	0.5037438297463636	0.2519506395149107
chandelier.pvalb.GABAergic.cortical.interneuron	SMC	0.2484710084094016	0.1256197034406603
chandelier.pvalb.GABAergic.cortical.interneuron	Sst_Chodl	0.1941357245717367	0.11357153937532881
chandelier.pvalb.GABAergic.cortical.interneuron	Pvalb	0.4711693589793431	0.21034933628631408
