ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.11475840113483017	0.1474126535923544
vascular.leptomeningeal.cell	Sst	0.050929265479497096	0.06196172968169084
vascular.leptomeningeal.cell	Pax6	-0.04669798142949006	0.10130051767523993
vascular.leptomeningeal.cell	VLMC	0.5491843353529073	0.3260410193845721
vascular.leptomeningeal.cell	Vip	0.039790325771839226	0.023736960328016768
vascular.leptomeningeal.cell	L5_ET	0.05547905328969511	0.07494738441435805
vascular.leptomeningeal.cell	L2.3_IT	-0.009328780679766616	-0.011140078297575346
vascular.leptomeningeal.cell	Endo	0.21040518302017533	0.20280136365754253
vascular.leptomeningeal.cell	Astro	-0.12777626617751087	0.0385327613649169
vascular.leptomeningeal.cell	Chandelier	-0.024989994075210516	0.11185511824970898
vascular.leptomeningeal.cell	OPC	0.04768433076552906	0.08000435478217637
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.08846744564033412	0.08797631926880305
vascular.leptomeningeal.cell	Immune	0.1170626456430023	0.15211247426480054
vascular.leptomeningeal.cell	PC	0.5270796946213995	0.3953495697232388
vascular.leptomeningeal.cell	Oligo	0.14237904693338524	0.07499269303604819
vascular.leptomeningeal.cell	L6_CT	-0.04133723903971524	0.06051718980357773
vascular.leptomeningeal.cell	Sncg	0.0969784455045882	0.06330716234278322
vascular.leptomeningeal.cell	L6_IT_Car3	0.08428667622898811	0.09126410761016031
vascular.leptomeningeal.cell	L5.6_NP	0.05453401557214821	0.056199478054089404
vascular.leptomeningeal.cell	SMC	0.4252311312192978	0.2283180326773594
vascular.leptomeningeal.cell	Sst_Chodl	-0.014049424642610163	0.0879103917719667
vascular.leptomeningeal.cell	Pvalb	0.06889760561465401	0.03579759546825356
vascular.leptomeningeal.cell	L6_IT	0.036815184690372975	0.01052929974572114
vascular.leptomeningeal.cell	L5_IT	-0.03339541143831335	0.023420930906608035
vascular.leptomeningeal.cell	Lamp5	0.06601552822854113	0.0661438382875813
vascular.leptomeningeal.cell	L6b	0.011986703951583202	0.050242919901433085
vascular.leptomeningeal.cell	L4_IT	0.0017984587506294446	0.035267044878075346
sst.GABAergic.cortical.interneuron	Micro	0.13344063530117747	0.11606490216481216
sst.GABAergic.cortical.interneuron	Sst	0.9008658444636766	0.8298805472910271
sst.GABAergic.cortical.interneuron	Pax6	0.14462034376647723	0.12401895469560394
sst.GABAergic.cortical.interneuron	VLMC	0.010697620980086413	0.026054252979222436
sst.GABAergic.cortical.interneuron	Vip	0.3201389715529728	0.2673014259817147
sst.GABAergic.cortical.interneuron	L5_ET	0.21908312192767737	0.08195827693527381
sst.GABAergic.cortical.interneuron	L2.3_IT	0.24189785828314828	0.12520502563194502
sst.GABAergic.cortical.interneuron	Endo	0.034865844801711385	0.060284037138400505
sst.GABAergic.cortical.interneuron	Astro	-0.000514696926307263	0.0931145980504357
sst.GABAergic.cortical.interneuron	Chandelier	0.18653083629504888	0.1368124760957873
sst.GABAergic.cortical.interneuron	OPC	0.14510819581189743	0.17015284715322446
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.2715653291648494	0.18128263321279162
sst.GABAergic.cortical.interneuron	Immune	0.05558891526435891	0.012195744364796259
sst.GABAergic.cortical.interneuron	PC	0.07790349303447676	0.07428259973794414
sst.GABAergic.cortical.interneuron	Oligo	0.18973031124531722	0.13435984030599535
sst.GABAergic.cortical.interneuron	L6_CT	0.0945351833260392	0.134198501335197
sst.GABAergic.cortical.interneuron	Sncg	0.218629992733445	0.08407246323966489
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.22662657781564338	0.17880784562081947
sst.GABAergic.cortical.interneuron	L5.6_NP	0.28388023642945676	0.16913349761241103
sst.GABAergic.cortical.interneuron	SMC	0.0028030568631446542	-0.003442875581406311
sst.GABAergic.cortical.interneuron	Sst_Chodl	0.2556515794409383	0.005967462478561831
sst.GABAergic.cortical.interneuron	Pvalb	0.40197933969227145	0.2812458501765002
sst.GABAergic.cortical.interneuron	L6_IT	0.3319293251994639	0.147561528733407
sst.GABAergic.cortical.interneuron	L5_IT	0.25688117163516805	0.1753356598314195
sst.GABAergic.cortical.interneuron	Lamp5	0.2846971369300862	0.20997761561247968
sst.GABAergic.cortical.interneuron	L6b	0.30561458919081136	0.15834280939306491
sst.GABAergic.cortical.interneuron	L4_IT	0.23917722886329842	0.21032443803300113
lamp5.GABAergic.cortical.interneuron	Micro	0.12517490766530587	0.09146990767719156
lamp5.GABAergic.cortical.interneuron	Sst	0.2815271978564741	0.23058318191436372
lamp5.GABAergic.cortical.interneuron	Pax6	0.09035647009365183	0.10116782990144002
