ct_sc_pipeline	ct_author	percent_overlap
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.21508459994264412
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	29.353165938864628
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	4.143646408839779
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	0.0
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	41.84746439504858
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.0
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	74.96570644718793
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	5.075268817204301
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	21.403044341495697
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	5.25777712866949
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	2.247191011235955
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	16.086708499714774
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	0.5641964013418725
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	1.057423997650169
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	11.043852569276298
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	22.543188898329085
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	15.961374609485942
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	23.86767002697714
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5.6_NP	35.94598357232354
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	SMC	0.0
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst_Chodl	4.704595185995624
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pvalb	54.21609076843734
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT	76.16511318242344
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_IT	74.30740037950665
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5	19.530701138119994
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6b	39.008859357696565
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L4_IT	57.0819453697535
chandelier.pvalb.GABAergic.cortical.interneuron	Micro	0.7920792079207921
chandelier.pvalb.GABAergic.cortical.interneuron	Sst	13.569776407093292
chandelier.pvalb.GABAergic.cortical.interneuron	Pax6	8.072916666666666
chandelier.pvalb.GABAergic.cortical.interneuron	VLMC	0.0
chandelier.pvalb.GABAergic.cortical.interneuron	Vip	12.141882673942701
chandelier.pvalb.GABAergic.cortical.interneuron	L5_ET	0.0
chandelier.pvalb.GABAergic.cortical.interneuron	L2.3_IT	8.197303051809794
chandelier.pvalb.GABAergic.cortical.interneuron	Endo	9.208972845336481
chandelier.pvalb.GABAergic.cortical.interneuron	Astro	7.778237484484898
chandelier.pvalb.GABAergic.cortical.interneuron	Chandelier	56.830601092896174
chandelier.pvalb.GABAergic.cortical.interneuron	OPC	5.7542768273716955
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5_Lhx6	18.84961884961885
chandelier.pvalb.GABAergic.cortical.interneuron	Immune	2.9469548133595285
chandelier.pvalb.GABAergic.cortical.interneuron	PC	4.197080291970803
chandelier.pvalb.GABAergic.cortical.interneuron	Oligo	6.027060270602706
chandelier.pvalb.GABAergic.cortical.interneuron	L6_CT	17.955801104972377
chandelier.pvalb.GABAergic.cortical.interneuron	Sncg	20.041608876560332
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT_Car3	16.83377308707124
chandelier.pvalb.GABAergic.cortical.interneuron	L5.6_NP	14.130814970269325
chandelier.pvalb.GABAergic.cortical.interneuron	SMC	0.0
chandelier.pvalb.GABAergic.cortical.interneuron	Sst_Chodl	5.275229357798165
chandelier.pvalb.GABAergic.cortical.interneuron	Pvalb	9.623938536190861
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT	7.533018098809718
chandelier.pvalb.GABAergic.cortical.interneuron	L5_IT	7.073280383635546
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5	16.89814814814815
chandelier.pvalb.GABAergic.cortical.interneuron	L6b	12.774193548387096
chandelier.pvalb.GABAergic.cortical.interneuron	L4_IT	9.562841530054644
lamp5.GABAergic.cortical.interneuron	Micro	0.19011406844106463
lamp5.GABAergic.cortical.interneuron	Sst	45.13729977116705
lamp5.GABAergic.cortical.interneuron	Pax6	9.647495361781075
lamp5.GABAergic.cortical.interneuron	VLMC	0.0
lamp5.GABAergic.cortical.interneuron	Vip	46.14844298759073
lamp5.GABAergic.cortical.interneuron	L5_ET	0.0
lamp5.GABAergic.cortical.interneuron	L2.3_IT	35.75866579463702
lamp5.GABAergic.cortical.interneuron	Endo	4.368600682593857
lamp5.GABAergic.cortical.interneuron	Astro	20.701041402082804
lamp5.GABAergic.cortical.interneuron	Chandelier	11.496827174318776
lamp5.GABAergic.cortical.interneuron	OPC	3.770794824399261
lamp5.GABAergic.cortical.interneuron	Lamp5_Lhx6	41.531664212076585
lamp5.GABAergic.cortical.interneuron	Immune	0.2282236591860023
lamp5.GABAergic.cortical.interneuron	PC	1.3909774436090225
lamp5.GABAergic.cortical.interneuron	Oligo	19.825708061002178
lamp5.GABAergic.cortical.interneuron	L6_CT	33.322903629536924
lamp5.GABAergic.cortical.interneuron	Sncg	31.49284253578732
lamp5.GABAergic.cortical.interneuron	L6_IT_Car3	29.45389435989257
lamp5.GABAergic.cortical.interneuron	L5.6_NP	37.17557251908397
lamp5.GABAergic.cortical.interneuron	SMC	0.0
lamp5.GABAergic.cortical.interneuron	Sst_Chodl	8.122550765942288
lamp5.GABAergic.cortical.interneuron	Pvalb	42.76800907543959
lamp5.GABAergic.cortical.interneuron	L6_IT	32.57884412252905
lamp5.GABAergic.cortical.interneuron	L5_IT	33.03406013966082
lamp5.GABAergic.cortical.interneuron	Lamp5	50.690406976744185
lamp5.GABAergic.cortical.interneuron	L6b	37.17698683568991
lamp5.GABAergic.cortical.interneuron	L4_IT	39.40485216072783
sst.GABAergic.cortical.interneuron	Micro	0.1849796522382538
sst.GABAergic.cortical.interneuron	Sst	72.28915662650603
sst.GABAergic.cortical.interneuron	Pax6	8.852105073767543
sst.GABAergic.cortical.interneuron	VLMC	0.0
sst.GABAergic.cortical.interneuron	Vip	45.09533654950609
sst.GABAergic.cortical.interneuron	L5_ET	0.0
sst.GABAergic.cortical.interneuron	L2.3_IT	36.17470368566326
sst.GABAergic.cortical.interneuron	Endo	3.950863213811421
sst.GABAergic.cortical.interneuron	Astro	19.677819083023543
sst.GABAergic.cortical.interneuron	Chandelier	10.676800579080709
sst.GABAergic.cortical.interneuron	OPC	3.4482758620689653
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	31.078365706630944
sst.GABAergic.cortical.interneuron	Immune	0.07380073800738007
sst.GABAergic.cortical.interneuron	PC	1.2426900584795322
sst.GABAergic.cortical.interneuron	Oligo	18.33534378769602
sst.GABAergic.cortical.interneuron	L6_CT	34.19993809965955
sst.GABAergic.cortical.interneuron	Sncg	28.725843432689157
sst.GABAergic.cortical.interneuron	L6_IT_Car3	30.59171597633136
sst.GABAergic.cortical.interneuron	L5.6_NP	37.34606685096758
sst.GABAergic.cortical.interneuron	SMC	0.0
sst.GABAergic.cortical.interneuron	Sst_Chodl	9.646643109540635
sst.GABAergic.cortical.interneuron	Pvalb	44.311943971228466
sst.GABAergic.cortical.interneuron	L6_IT	33.388504363526934
sst.GABAergic.cortical.interneuron	L5_IT	34.47094102527488
sst.GABAergic.cortical.interneuron	Lamp5	34.83541067433685
sst.GABAergic.cortical.interneuron	L6b	38.36447464207716
sst.GABAergic.cortical.interneuron	L4_IT	40.86082669700417
microglial.cell	Micro	19.047619047619047
microglial.cell	Sst	0.6674519042010209
microglial.cell	Pax6	0.6818181818181818
microglial.cell	VLMC	0.0
microglial.cell	Vip	1.8013100436681222
microglial.cell	L5_ET	0.0
microglial.cell	L2.3_IT	1.4198071866783524
microglial.cell	Endo	10.931174089068826
microglial.cell	Astro	1.8602540834845736
microglial.cell	Chandelier	4.385964912280702
microglial.cell	OPC	1.0204081632653061
microglial.cell	Lamp5_Lhx6	1.4470677837014472
microglial.cell	Immune	31.77570093457944
microglial.cell	PC	6.214689265536723
microglial.cell	Oligo	0.5251312828207052
microglial.cell	L6_CT	2.280701754385965
microglial.cell	Sncg	1.8140589569160999
microglial.cell	L6_IT_Car3	2.4622271964185787
microglial.cell	L5.6_NP	2.9296177206145053
microglial.cell	SMC	0.0
microglial.cell	Sst_Chodl	0.3780718336483932
microglial.cell	Pvalb	1.2663316582914572
microglial.cell	L6_IT	1.3747371825974446
microglial.cell	L5_IT	1.2160759305946909
microglial.cell	Lamp5	1.3003095975232197
microglial.cell	L6b	2.3309258043335523
microglial.cell	L4_IT	1.6782043213761275
oligodendrocyte	Micro	0.26525198938992045
oligodendrocyte	Sst	18.232958305757776
oligodendrocyte	Pax6	9.398496240601503
oligodendrocyte	VLMC	0.0
oligodendrocyte	Vip	17.6134954105681
oligodendrocyte	L5_ET	0.0
oligodendrocyte	L2.3_IT	11.43090760425184
oligodendrocyte	Endo	1.6318537859007833
oligodendrocyte	Astro	13.53331008022323
oligodendrocyte	Chandelier	6.446991404011461
oligodendrocyte	OPC	4.563650920736589
oligodendrocyte	Lamp5_Lhx6	15.199212985735366
oligodendrocyte	Immune	0.4366812227074236
oligodendrocyte	PC	0.927487352445194
oligodendrocyte	Oligo	82.37577639751552
oligodendrocyte	L6_CT	11.826650465775618
oligodendrocyte	Sncg	11.81214421252372
oligodendrocyte	L6_IT_Car3	10.717069368667186
oligodendrocyte	L5.6_NP	14.07211961301671
oligodendrocyte	SMC	0.0
oligodendrocyte	Sst_Chodl	9.94277539341917
oligodendrocyte	Pvalb	13.895688194313689
oligodendrocyte	L6_IT	10.573422330097088
oligodendrocyte	L5_IT	11.624928856004553
oligodendrocyte	Lamp5	18.397493285586393
oligodendrocyte	L6b	14.22640464987545
oligodendrocyte	L4_IT	14.551144142382164
astrocyte	Micro	0.43215211754537597
astrocyte	Sst	18.915542228885556
astrocyte	Pax6	3.691941246526399
astrocyte	VLMC	0.0
astrocyte	Vip	23.029045643153527
astrocyte	L5_ET	0.0
astrocyte	L2.3_IT	24.533291848164282
astrocyte	Endo	10.414153598713309
astrocyte	Astro	85.0541215653622
astrocyte	Chandelier	6.436041834271923
astrocyte	OPC	5.363175675675675
astrocyte	Lamp5_Lhx6	13.72612495953383
astrocyte	Immune	1.088850174216028
astrocyte	PC	2.3205844434894716
astrocyte	Oligo	12.100095026924295
astrocyte	L6_CT	16.63213968629772
astrocyte	Sncg	14.837662337662337
astrocyte	L6_IT_Car3	18.536009445100355
astrocyte	L5.6_NP	21.368748504426897
astrocyte	SMC	0.0
astrocyte	Sst_Chodl	4.754098360655738
astrocyte	Pvalb	23.938356164383563
astrocyte	L6_IT	24.32947383848747
astrocyte	L5_IT	22.875016999864002
astrocyte	Lamp5	15.96485913359588
astrocyte	L6b	21.047835990888384
astrocyte	L4_IT	23.37480287366392
pvalb.GABAergic.cortical.interneuron	Micro	0.19096117122851686
pvalb.GABAergic.cortical.interneuron	Sst	41.9623389494549
pvalb.GABAergic.cortical.interneuron	Pax6	6.239460370994941
pvalb.GABAergic.cortical.interneuron	VLMC	0.0
pvalb.GABAergic.cortical.interneuron	Vip	53.40699815837937
pvalb.GABAergic.cortical.interneuron	L5_ET	0.0
pvalb.GABAergic.cortical.interneuron	L2.3_IT	54.61572766463505
pvalb.GABAergic.cortical.interneuron	Endo	5.78070355893849
pvalb.GABAergic.cortical.interneuron	Astro	22.170653338093537
pvalb.GABAergic.cortical.interneuron	Chandelier	7.6400679117147705
pvalb.GABAergic.cortical.interneuron	OPC	2.7719445611087776
pvalb.GABAergic.cortical.interneuron	Lamp5_Lhx6	23.115264797507788
pvalb.GABAergic.cortical.interneuron	Immune	0.5352172982230786
pvalb.GABAergic.cortical.interneuron	PC	1.3378636653217244
