ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.6072532402018314	0.4257749839306186
vascular.leptomeningeal.cell	Sst	0.4636172622154846	0.30820211023163074
vascular.leptomeningeal.cell	Pax6	0.48455845736328196	0.37105909711156004
vascular.leptomeningeal.cell	VLMC	0.6467561957143881	0.5886588710472663
vascular.leptomeningeal.cell	Vip	0.36997769539741604	0.23629273757105612
vascular.leptomeningeal.cell	L5_ET	0.4451676428671112	0.29713638676489584
vascular.leptomeningeal.cell	L2.3_IT	0.18007375821118182	0.01742284928736503
vascular.leptomeningeal.cell	Endo	0.6674416711272052	0.6214861346854125
vascular.leptomeningeal.cell	Astro	0.4629941805612585	0.2699453843276768
vascular.leptomeningeal.cell	Chandelier	0.47336294104811727	0.36502155996379665
vascular.leptomeningeal.cell	OPC	0.500244571166707	0.3001394530107183
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.3543078722330465	0.30047779456249907
vascular.leptomeningeal.cell	Immune	0.1673511236837439	0.2904922402858183
vascular.leptomeningeal.cell	PC	0.7698573676583375	0.7046989966835007
vascular.leptomeningeal.cell	Oligo	0.505338850636411	0.27997365811267405
vascular.leptomeningeal.cell	L6_CT	0.38344264863946276	0.2943373204799277
vascular.leptomeningeal.cell	Sncg	0.4126616765519677	0.29662987045659805
vascular.leptomeningeal.cell	L6_IT_Car3	0.3829575168136991	0.31021069206669677
vascular.leptomeningeal.cell	L5.6_NP	0.3523350105143456	0.33059810137078394
vascular.leptomeningeal.cell	SMC	0.621430001943967	0.6489281179244196
vascular.leptomeningeal.cell	Sst_Chodl	0.28633040721676717	0.35734638538796926
vascular.leptomeningeal.cell	Pvalb	0.3150945676425007	0.18828169789623825
vascular.leptomeningeal.cell	L6_IT	0.25197700404889817	0.1174114890994604
vascular.leptomeningeal.cell	L5_IT	0.2920026111428893	0.13997527748288527
vascular.leptomeningeal.cell	Lamp5	0.4019822832501252	0.28637294808257474
vascular.leptomeningeal.cell	L6b	0.3442565866912343	0.24387194927965603
vascular.leptomeningeal.cell	L4_IT	0.3274578643275211	0.16881699596184152
sst.GABAergic.cortical.interneuron	Micro	0.5487492111525939	0.2606767917084178
sst.GABAergic.cortical.interneuron	Sst	0.9845609732406199	0.9554478704689651
sst.GABAergic.cortical.interneuron	Pax6	0.6370931364244827	0.406875435002649
sst.GABAergic.cortical.interneuron	VLMC	0.23922722048846856	0.21153115359864053
sst.GABAergic.cortical.interneuron	Vip	0.7368029936474759	0.43881908698369604
sst.GABAergic.cortical.interneuron	L5_ET	0.5668482527904001	0.27073213429006115
sst.GABAergic.cortical.interneuron	L2.3_IT	0.3428838264979143	0.16196217964164514
sst.GABAergic.cortical.interneuron	Endo	0.4899578724902548	0.27534856564536936
sst.GABAergic.cortical.interneuron	Astro	0.5300275860040612	0.20165125536138315
sst.GABAergic.cortical.interneuron	Chandelier	0.6362106793088522	0.4271936654435302
sst.GABAergic.cortical.interneuron	OPC	0.6014918046101312	0.24917589095590678
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6340933796732314	0.3471192433934371
sst.GABAergic.cortical.interneuron	Immune	0.0225618682418912	0.11704542674932071
sst.GABAergic.cortical.interneuron	PC	0.4297025243521417	0.26277785066428244
sst.GABAergic.cortical.interneuron	Oligo	0.529132982132155	0.18331486851483045
sst.GABAergic.cortical.interneuron	L6_CT	0.6518447108675058	0.3370917306968065
sst.GABAergic.cortical.interneuron	Sncg	0.675957406036723	0.37398446804802554
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.5888473239761356	0.2972135932941976
sst.GABAergic.cortical.interneuron	L5.6_NP	0.6019677510280899	0.35768142223949706
sst.GABAergic.cortical.interneuron	SMC	0.33418899287918047	0.32580078631373577
sst.GABAergic.cortical.interneuron	Sst_Chodl	0.4383598031385656	0.35982688311443456
sst.GABAergic.cortical.interneuron	Pvalb	0.685790974564494	0.3639052909246279
sst.GABAergic.cortical.interneuron	L6_IT	0.3831901232084926	0.20374084395774655
sst.GABAergic.cortical.interneuron	L5_IT	0.5384299281912807	0.2889749519050834
sst.GABAergic.cortical.interneuron	Lamp5	0.7004874506910854	0.3677620992275256
sst.GABAergic.cortical.interneuron	L6b	0.6335577805282588	0.32078477016997703
sst.GABAergic.cortical.interneuron	L4_IT	0.5526423465767235	0.2684569660582373
lamp5.GABAergic.cortical.interneuron	Micro	0.39184072967499506	0.200842763618236
lamp5.GABAergic.cortical.interneuron	Sst	0.6460711571134142	0.33250581985737854
lamp5.GABAergic.cortical.interneuron	Pax6	0.48654626067932755	0.33320953463083935
lamp5.GABAergic.cortical.interneuron	VLMC	0.2422497536010597	0.18065320256549253
lamp5.GABAergic.cortical.interneuron	Vip	0.7171999563469772	0.4573057458243454
lamp5.GABAergic.cortical.interneuron	L5_ET	0.5042532598167984	0.3293958308631675
lamp5.GABAergic.cortical.interneuron	L2.3_IT	0.4361693790181643	0.24145678253618177
lamp5.GABAergic.cortical.interneuron	Endo	0.3092614616231724	0.2244793253169084
lamp5.GABAergic.cortical.interneuron	Astro	0.49187389388361225	0.2577146202589057
lamp5.GABAergic.cortical.interneuron	Chandelier	0.4460204833250224	0.3069276170271605
lamp5.GABAergic.cortical.interneuron	OPC	0.5351966247223086	0.2787492549779766
lamp5.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.815645185816909	0.6498557381643201
lamp5.GABAergic.cortical.interneuron	Immune	0.08715537020180228	0.09071819137704176
lamp5.GABAergic.cortical.interneuron	PC	0.2760961953044574	0.19576813267560114
lamp5.GABAergic.cortical.interneuron	Oligo	0.5048628613161921	0.26390254285848735
lamp5.GABAergic.cortical.interneuron	L6_CT	0.5804660276778447	0.38640934482716144
lamp5.GABAergic.cortical.interneuron	Sncg	0.5780409235683244	0.40297065334346216
lamp5.GABAergic.cortical.interneuron	L6_IT_Car3	0.5663696057814401	0.3980432020736638
lamp5.GABAergic.cortical.interneuron	L5.6_NP	0.5841465625120114	0.4349724405637858
lamp5.GABAergic.cortical.interneuron	SMC	0.24341346970309247	0.21858282472312404
lamp5.GABAergic.cortical.interneuron	Sst_Chodl	0.2983779251081555	0.1934933123058412
lamp5.GABAergic.cortical.interneuron	Pvalb	0.6840139508275662	0.4576948942831477
lamp5.GABAergic.cortical.interneuron	L6_IT	0.46906503316477294	0.3323196533296743
lamp5.GABAergic.cortical.interneuron	L5_IT	0.5726764121770794	0.35408796604596565
lamp5.GABAergic.cortical.interneuron	Lamp5	0.8991351206761309	0.7949033439876042
lamp5.GABAergic.cortical.interneuron	L6b	0.6162685614036483	0.413450974361852
lamp5.GABAergic.cortical.interneuron	L4_IT	0.5738641794464001	0.38257419497538764
sncg.GABAergic.cortical.interneuron	Micro	0.5128477056047024	0.2770992406161148
sncg.GABAergic.cortical.interneuron	Sst	0.6950241196942047	0.39546851880143624
sncg.GABAergic.cortical.interneuron	Pax6	0.6686817039509335	0.4589770706899826
sncg.GABAergic.cortical.interneuron	VLMC	0.18551876174099266	0.2308412627269287
sncg.GABAergic.cortical.interneuron	Vip	0.6642955898842573	0.4307160854750409
sncg.GABAergic.cortical.interneuron	L5_ET	0.4968357359887738	0.32612939693014475
sncg.GABAergic.cortical.interneuron	L2.3_IT	0.26127385051353486	0.10955958878564065
sncg.GABAergic.cortical.interneuron	Endo	0.4640827797802632	0.31996739871046803
sncg.GABAergic.cortical.interneuron	Astro	0.44743793177244257	0.2169187137405498
sncg.GABAergic.cortical.interneuron	Chandelier	0.6175997472600805	0.4054113896745446
sncg.GABAergic.cortical.interneuron	OPC	0.5370255531652474	0.27464307035968105
sncg.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.5748469320395077	0.4138136405496481
sncg.GABAergic.cortical.interneuron	Immune	0.017153574435578627	0.1348920776419123
sncg.GABAergic.cortical.interneuron	PC	0.4006495283184137	0.2869900706293816
sncg.GABAergic.cortical.interneuron	Oligo	0.43654814811132875	0.22614884434683896
sncg.GABAergic.cortical.interneuron	L6_CT	0.5456479998141762	0.3533797706555987
sncg.GABAergic.cortical.interneuron	Sncg	0.940821751714378	0.8382975856565568
sncg.GABAergic.cortical.interneuron	L6_IT_Car3	0.5004886785283944	0.35602471153016757
sncg.GABAergic.cortical.interneuron	L5.6_NP	0.5069048170744856	0.391076135358627
sncg.GABAergic.cortical.interneuron	SMC	0.3213284997649734	0.3126662835473285
sncg.GABAergic.cortical.interneuron	Sst_Chodl	0.3187660177731557	0.2971122777388059
sncg.GABAergic.cortical.interneuron	Pvalb	0.5030343762691492	0.3033141841724722
sncg.GABAergic.cortical.interneuron	L6_IT	0.3000806768454952	0.18807719679675397
sncg.GABAergic.cortical.interneuron	L5_IT	0.40069290744335767	0.2357971407994006
sncg.GABAergic.cortical.interneuron	Lamp5	0.6723774750349623	0.4541035912393148
sncg.GABAergic.cortical.interneuron	L6b	0.49537514573458064	0.318996958293958
