ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
vascular.leptomeningeal.cell	Micro	0.14753615354925637	0.20133496107601084
vascular.leptomeningeal.cell	Sst	0.1350995713543305	0.049687643865045455
vascular.leptomeningeal.cell	Pax6	0.15510153859674417	0.10596541457394183
vascular.leptomeningeal.cell	VLMC	0.5367099709002116	0.37107420750111064
vascular.leptomeningeal.cell	Vip	0.16835832093401357	0.06593529413125677
vascular.leptomeningeal.cell	L5_ET	0.15790777250232396	0.15366402447413002
vascular.leptomeningeal.cell	L2.3_IT	0.16666451392049444	0.01402839778764762
vascular.leptomeningeal.cell	Endo	0.25576881363326204	0.2971813540060214
vascular.leptomeningeal.cell	Astro	0.1601741176169169	0.0771292666102327
vascular.leptomeningeal.cell	Chandelier	0.1649316787373775	0.12819148232511884
vascular.leptomeningeal.cell	OPC	0.1571568887475163	0.13363248720915816
vascular.leptomeningeal.cell	Lamp5_Lhx6	0.1614367494516272	0.1150819048750526
vascular.leptomeningeal.cell	Immune	0.08411250838350051	0.1888772176574048
vascular.leptomeningeal.cell	PC	0.5365318609601878	0.44809887228464373
vascular.leptomeningeal.cell	Oligo	0.09887932064476002	0.08617795321630213
vascular.leptomeningeal.cell	L6_CT	0.11250011496381432	0.057299870126623895
vascular.leptomeningeal.cell	Sncg	0.18329838370525722	0.1332381596388104
vascular.leptomeningeal.cell	L6_IT_Car3	0.12634405388023587	0.09824234215004013
vascular.leptomeningeal.cell	L5.6_NP	0.16754714392907197	0.07782106395977413
vascular.leptomeningeal.cell	SMC	0.365244247737658	0.23792723596862375
vascular.leptomeningeal.cell	Sst_Chodl	0.04060873356907811	0.09149963755505
vascular.leptomeningeal.cell	Pvalb	0.15866586009344252	0.06205653256910205
vascular.leptomeningeal.cell	L6_IT	0.16163827687683366	0.059020783596577635
vascular.leptomeningeal.cell	L5_IT	0.14791513676751789	0.03362241738882746
vascular.leptomeningeal.cell	Lamp5	0.15468968784103748	0.09379676443609397
vascular.leptomeningeal.cell	L6b	0.14731702815237174	0.07388580827309071
vascular.leptomeningeal.cell	L4_IT	0.16317594907070784	0.052991015687847254
sst.GABAergic.cortical.interneuron	Micro	0.030728652567063204	0.09134446168843025
sst.GABAergic.cortical.interneuron	Sst	0.9357128064259355	0.8203037362104284
sst.GABAergic.cortical.interneuron	Pax6	0.3089031011848225	0.12174515207709032
sst.GABAergic.cortical.interneuron	VLMC	0.13145466632732353	0.023264308312372074
sst.GABAergic.cortical.interneuron	Vip	0.403792194641914	0.20386217664576456
sst.GABAergic.cortical.interneuron	L5_ET	0.22935036165410902	0.11732944910831095
sst.GABAergic.cortical.interneuron	L2.3_IT	0.40729922590129175	0.1538425064108651
sst.GABAergic.cortical.interneuron	Endo	0.1926242211533526	0.05227906611082196
sst.GABAergic.cortical.interneuron	Astro	0.28044340063436074	0.08318775599519176
sst.GABAergic.cortical.interneuron	Chandelier	0.3148594326472918	0.14261481700453832
sst.GABAergic.cortical.interneuron	OPC	0.14800062918124973	0.11946141758063757
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.2939546887958712	0.1632605210656966
sst.GABAergic.cortical.interneuron	Immune	0.11054974559117338	0.02293094738223621
sst.GABAergic.cortical.interneuron	PC	0.14458087601302302	0.05916754909393263
sst.GABAergic.cortical.interneuron	Oligo	0.12737966312551793	0.1150526019120316
sst.GABAergic.cortical.interneuron	L6_CT	0.32574724130698435	0.16037241708296968
sst.GABAergic.cortical.interneuron	Sncg	0.3145674483895402	0.18799881677573235
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.29742343212748773	0.1447568871133148
sst.GABAergic.cortical.interneuron	L5.6_NP	0.43429702541308157	0.1728677572867163
sst.GABAergic.cortical.interneuron	SMC	0.17486176551166935	0.024870318923498887
sst.GABAergic.cortical.interneuron	Sst_Chodl	0.2156349034124942	0.056374995839996986
sst.GABAergic.cortical.interneuron	Pvalb	0.4650728503343356	0.25855921083749855
sst.GABAergic.cortical.interneuron	L6_IT	0.40091321751150993	0.20179978608077273
sst.GABAergic.cortical.interneuron	L5_IT	0.3724891545439584	0.1666828869178382
