ct_sc_pipeline	ct_author	spearman_log2FoldChange	spearman_pvalue
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Micro	0.38983069415615795	0.18475682114923914
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst	0.5473604997616813	0.47985508035561986
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pax6	0.48503743109134584	0.3044362554088576
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	VLMC	0.3205163159293503	0.09822007578567087
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Vip	0.5690211583191406	0.4575525215176363
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_ET	0.27109769469505657	0.16786017538508732
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L2.3_IT	0.9266657072549184	0.8805665186930147
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Endo	0.4877846554112862	0.23795049765690238
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Astro	0.38403865007232324	0.21981134966758872
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Chandelier	0.4649098079117677	0.30108676607636026
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	OPC	0.4511460767418317	0.24627654751601857
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5_Lhx6	0.4843739123501496	0.347564058812308
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Immune	0.06693151385050332	0.044431029613848996
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	PC	0.4037839253077651	0.1697677869156765
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Oligo	0.2935654311103535	0.19826179054191412
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_CT	0.643047733857092	0.5203382625940431
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sncg	0.5429979987578165	0.3883435204258086
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT_Car3	0.557569446227177	0.4571666545667572
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5.6_NP	0.5235415023927965	0.40118632448541397
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	SMC	0.3688892962807662	0.1458194804035699
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Sst_Chodl	0.4273913527318985	0.1490320274878266
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Pvalb	0.5926351993671358	0.4974484450689776
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6_IT	0.8382282980540073	0.7621238293631015
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L5_IT	0.7957899574482543	0.734251251479528
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	Lamp5	0.5172675768469757	0.4086832031035571
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L6b	0.6580827988597462	0.5409066727387479
L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	L4_IT	0.6866587950746894	0.6135939448691542
chandelier.pvalb.GABAergic.cortical.interneuron	Micro	0.3325509246078903	0.1595292629918314
chandelier.pvalb.GABAergic.cortical.interneuron	Sst	0.6720686784540338	0.4164473160957151
chandelier.pvalb.GABAergic.cortical.interneuron	Pax6	0.660534774629999	0.3892460856917234
chandelier.pvalb.GABAergic.cortical.interneuron	VLMC	0.21379620885733028	0.12763199440634662
chandelier.pvalb.GABAergic.cortical.interneuron	Vip	0.5815604420370882	0.41132442263575286
chandelier.pvalb.GABAergic.cortical.interneuron	L5_ET	0.5094670087723824	0.17211044177692028
chandelier.pvalb.GABAergic.cortical.interneuron	L2.3_IT	0.4430970589352197	0.2973604500487415
chandelier.pvalb.GABAergic.cortical.interneuron	Endo	0.2998273032834283	0.1506842054043041
chandelier.pvalb.GABAergic.cortical.interneuron	Astro	0.2916637976621476	0.1335746642040097
chandelier.pvalb.GABAergic.cortical.interneuron	Chandelier	0.9876835630263797	0.9555113670474684
chandelier.pvalb.GABAergic.cortical.interneuron	OPC	0.4603473926824398	0.19940350319929184
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6717822641564271	0.38147984389670747
chandelier.pvalb.GABAergic.cortical.interneuron	Immune	-0.08171625074851173	0.10643690919321976
chandelier.pvalb.GABAergic.cortical.interneuron	PC	0.495520960093944	0.24034489780494847
chandelier.pvalb.GABAergic.cortical.interneuron	Oligo	0.4018645102758379	0.17661004907953143
chandelier.pvalb.GABAergic.cortical.interneuron	L6_CT	0.5368448209317181	0.36460514064724386
chandelier.pvalb.GABAergic.cortical.interneuron	Sncg	0.6732453583648378	0.3991224958337298
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT_Car3	0.6425505111621185	0.3602997194637355
chandelier.pvalb.GABAergic.cortical.interneuron	L5.6_NP	0.6905371083271553	0.3850045657703558
chandelier.pvalb.GABAergic.cortical.interneuron	SMC	0.26446129337093677	0.15376153454214178
chandelier.pvalb.GABAergic.cortical.interneuron	Sst_Chodl	0.4085194408671049	0.24506487936889793
chandelier.pvalb.GABAergic.cortical.interneuron	Pvalb	0.6189078729092206	0.43524352788143633
chandelier.pvalb.GABAergic.cortical.interneuron	L6_IT	0.49204034348208914	0.3322535389663913
chandelier.pvalb.GABAergic.cortical.interneuron	L5_IT	0.516600283036096	0.3722514892420886
chandelier.pvalb.GABAergic.cortical.interneuron	Lamp5	0.6920038555676155	0.40527239146091937
chandelier.pvalb.GABAergic.cortical.interneuron	L6b	0.5477903409700761	0.3250659741906145
chandelier.pvalb.GABAergic.cortical.interneuron	L4_IT	0.5839885229603929	0.3775505361579407
lamp5.GABAergic.cortical.interneuron	Micro	0.38472125081991365	0.21225308799981923
lamp5.GABAergic.cortical.interneuron	Sst	0.7782503496638726	0.5426122318748221
lamp5.GABAergic.cortical.interneuron	Pax6	0.648311167754071	0.42483821878355565
lamp5.GABAergic.cortical.interneuron	VLMC	0.2882335719059104	0.1532703685393862
lamp5.GABAergic.cortical.interneuron	Vip	0.7496735752042536	0.5298737294652518
lamp5.GABAergic.cortical.interneuron	L5_ET	0.411516841000328	0.1347295507920903
lamp5.GABAergic.cortical.interneuron	L2.3_IT	0.5496469473247191	0.4225274941388504
lamp5.GABAergic.cortical.interneuron	Endo	0.4038053350538632	0.23967790285859777
lamp5.GABAergic.cortical.interneuron	Astro	0.3092848473340807	0.2380635563438077
lamp5.GABAergic.cortical.interneuron	Chandelier	0.6348669770135974	0.39676611241267334
lamp5.GABAergic.cortical.interneuron	OPC	0.5418609988200167	0.2881700845766501
lamp5.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.8305199147707507	0.6487490528823565
lamp5.GABAergic.cortical.interneuron	Immune	0.02197958724816064	0.10773630044370786
lamp5.GABAergic.cortical.interneuron	PC	0.4734402518871286	0.2501623445864722
lamp5.GABAergic.cortical.interneuron	Oligo	0.45973977122484516	0.24292701687519308
lamp5.GABAergic.cortical.interneuron	L6_CT	0.6287375691565522	0.4493654429457676
lamp5.GABAergic.cortical.interneuron	Sncg	0.7263644768976576	0.5053262596869208
lamp5.GABAergic.cortical.interneuron	L6_IT_Car3	0.6772685160326469	0.4165204518551834
lamp5.GABAergic.cortical.interneuron	L5.6_NP	0.7039519560946139	0.4419749154784025
lamp5.GABAergic.cortical.interneuron	SMC	0.35167740534671116	0.18901002862893632
lamp5.GABAergic.cortical.interneuron	Sst_Chodl	0.41561341443221994	0.2553322864965514
lamp5.GABAergic.cortical.interneuron	Pvalb	0.7550735833621544	0.5481305521318658
lamp5.GABAergic.cortical.interneuron	L6_IT	0.6138896632469696	0.4551203628625631
lamp5.GABAergic.cortical.interneuron	L5_IT	0.6581365682726862	0.47718624797569914
lamp5.GABAergic.cortical.interneuron	Lamp5	0.9350319754953914	0.8327033652614685
lamp5.GABAergic.cortical.interneuron	L6b	0.676165455163932	0.46787823786101157
lamp5.GABAergic.cortical.interneuron	L4_IT	0.6954382572840079	0.45721220861284756
sst.GABAergic.cortical.interneuron	Micro	0.40086428206663394	0.20813863817163342
sst.GABAergic.cortical.interneuron	Sst	0.9810420871290769	0.9490044934233467
sst.GABAergic.cortical.interneuron	Pax6	0.6182994100727589	0.40459772092955376
sst.GABAergic.cortical.interneuron	VLMC	0.2840887244714995	0.1194689687492032
sst.GABAergic.cortical.interneuron	Vip	0.7641937524887641	0.534183277572989
sst.GABAergic.cortical.interneuron	L5_ET	0.4215868971829634	0.15205214295968497
sst.GABAergic.cortical.interneuron	L2.3_IT	0.5775821671171785	0.4732091954442766
sst.GABAergic.cortical.interneuron	Endo	0.42436727732661333	0.23222526363666438
sst.GABAergic.cortical.interneuron	Astro	0.28946803946951294	0.22533315029317097
sst.GABAergic.cortical.interneuron	Chandelier	0.6364877712906141	0.4054715162407135
sst.GABAergic.cortical.interneuron	OPC	0.5414889171852548	0.27015859441049794
sst.GABAergic.cortical.interneuron	Lamp5_Lhx6	0.6769290457943671	0.44283900599911924
sst.GABAergic.cortical.interneuron	Immune	0.0046984140399878365	0.09330272697569288
sst.GABAergic.cortical.interneuron	PC	0.4914088584112726	0.24526705924085251
sst.GABAergic.cortical.interneuron	Oligo	0.45278647079652135	0.22498748157200688
sst.GABAergic.cortical.interneuron	L6_CT	0.6591179057439298	0.4803452200121863
sst.GABAergic.cortical.interneuron	Sncg	0.7047173197613947	0.4847519846610145
sst.GABAergic.cortical.interneuron	L6_IT_Car3	0.6936421365268899	0.44208431419747585
sst.GABAergic.cortical.interneuron	L5.6_NP	0.7242371654296841	0.45476094657205685
sst.GABAergic.cortical.interneuron	SMC	0.35161458885097924	0.16599070295549756
sst.GABAergic.cortical.interneuron	Sst_Chodl	0.4662318983154716	0.2683937355052068
sst.GABAergic.cortical.interneuron	Pvalb	0.8048670048392161	0.6039066012743435
sst.GABAergic.cortical.interneuron	L6_IT	0.644868337473203	0.502711691874025
sst.GABAergic.cortical.interneuron	L5_IT	0.6963227352381846	0.5282697642067322
sst.GABAergic.cortical.interneuron	Lamp5	0.7549096423600398	0.5199100714020195
sst.GABAergic.cortical.interneuron	L6b	0.6976568445072753	0.5023640264559118
sst.GABAergic.cortical.interneuron	L4_IT	0.7239175650263533	0.4889355868726571
microglial.cell	Micro	0.886663521777442	0.837948438374705
microglial.cell	Sst	0.38136298635458826	0.1583281936717776
microglial.cell	Pax6	0.3331640603731107	0.15261676192523796
microglial.cell	VLMC	0.2810732121140678	0.20781186933715146
microglial.cell	Vip	0.3696299666014894	0.17905549325220294
microglial.cell	L5_ET	0.18728035003330376	0.040461954116630124
microglial.cell	L2.3_IT	0.35460702747809353	0.14646350733765331
microglial.cell	Endo	0.3438444669729908	0.2995076687267103
microglial.cell	Astro	0.35540650648192235	0.26665144860397927
microglial.cell	Chandelier	0.3181513192528553	0.133543686887442
microglial.cell	OPC	0.38573354411497196	0.23787994959124534
microglial.cell	Lamp5_Lhx6	0.33076092168795035	0.15483886640057437
microglial.cell	Immune	0.255510622552686	0.2888718523322944
microglial.cell	PC	0.3624368683927655	0.21806355664897822
microglial.cell	Oligo	0.2858690668274853	0.225983527450342
microglial.cell	L6_CT	0.35122757493997253	0.19373675446928915
microglial.cell	Sncg	0.37784536045965955	0.1841221259201203
microglial.cell	L6_IT_Car3	0.35562752239868606	0.14691014992570264
microglial.cell	L5.6_NP	0.3617199771162427	0.13586254352528349
microglial.cell	SMC	0.31649922867298147	0.14742505724184748
microglial.cell	Sst_Chodl	0.23156542610718706	0.08022770304360662
